Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedFeat,PoL,RT
68,339,17,3,6,9,2,5,7,1,4,8,2,2,5,7,1,3,4,6,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.49456
68,340,17,1,4,7,3,6,9,2,5,8,1,1,4,7,2,3,5,6,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.71061
68,341,18,2,5,7,1,6,8,3,4,9,1,2,5,7,1,3,4,6,8,9,0,3,8,NaN,NaN,0,NaN,NaN,1.0805
68,342,18,3,4,8,1,5,7,2,6,9,2,1,5,7,2,3,4,6,8,9,0,3,8,NaN,NaN,0,NaN,NaN,0.60824
68,343,18,1,6,7,3,4,8,2,5,9,1,1,6,7,2,3,4,5,8,9,0,3,8,NaN,NaN,0,NaN,NaN,0.68662
68,344,18,2,6,9,1,5,8,3,4,7,1,2,6,9,1,3,4,5,7,8,0,3,8,NaN,NaN,0,NaN,NaN,0.52518
68,345,18,2,6,9,1,4,7,3,5,8,1,2,6,9,1,3,4,5,7,8,1,3,8,NaN,NaN,0,NaN,NaN,0.43599
68,346,18,3,6,9,2,5,8,1,4,7,2,2,5,8,1,3,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.53879
68,347,18,2,5,9,1,4,7,3,6,8,1,2,5,9,1,3,4,6,7,8,1,3,8,NaN,NaN,0,NaN,NaN,0.42539
68,348,18,2,6,8,3,5,7,1,4,9,1,2,6,8,1,3,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.55967
68,349,18,2,5,9,1,6,8,3,4,7,1,2,5,9,1,3,4,6,7,8,0,3,8,NaN,NaN,0,NaN,NaN,0.72667
68,350,18,1,4,8,3,6,7,2,5,9,3,2,5,9,1,3,4,6,7,8,0,3,8,NaN,NaN,0,NaN,NaN,1.3735
68,351,18,2,6,7,1,5,8,3,4,9,1,2,6,7,1,3,4,5,8,9,0,3,8,NaN,NaN,0,NaN,NaN,0.47567
68,352,18,3,4,7,1,5,8,2,6,9,3,2,6,9,1,3,4,5,7,8,1,3,8,NaN,NaN,0,NaN,NaN,0.70616
68,353,18,3,5,9,1,6,7,2,4,8,3,2,4,8,1,3,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.6801
68,354,18,2,6,9,3,5,8,1,4,7,1,2,6,9,1,3,4,5,7,8,0,3,8,NaN,NaN,0,NaN,NaN,0.39955
68,355,18,1,4,7,3,6,8,2,5,9,3,2,5,9,1,3,4,6,7,8,0,3,8,NaN,NaN,0,NaN,NaN,0.63823
68,356,18,2,4,8,1,6,9,3,5,7,1,2,4,8,1,3,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.46063
68,357,18,3,6,7,1,4,9,2,5,8,3,2,5,8,1,3,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.56284
68,358,18,1,4,7,3,5,8,2,6,9,3,2,6,9,1,3,4,5,7,8,0,3,8,NaN,NaN,0,NaN,NaN,0.71518
68,359,18,3,6,9,1,4,7,2,5,8,3,2,5,8,1,3,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,1.089
68,360,18,1,5,7,2,4,8,3,6,9,2,2,4,8,1,3,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.59967
68,361,19,3,5,8,2,4,9,1,6,7,3,1,6,7,2,3,4,5,8,9,0,3,9,NaN,NaN,0,NaN,NaN,0.83606
68,362,19,1,5,9,2,4,8,3,6,7,3,3,6,7,1,2,4,5,8,9,0,3,9,NaN,NaN,0,NaN,NaN,0.57826
68,363,19,2,5,8,1,4,9,3,6,7,3,3,6,7,1,2,4,5,8,9,1,3,9,NaN,NaN,0,NaN,NaN,0.58636
68,364,19,2,5,8,1,6,7,3,4,9,2,1,6,7,2,3,4,5,8,9,0,3,9,NaN,NaN,0,NaN,NaN,0.58383
68,365,19,3,4,9,1,6,7,2,5,8,2,1,6,7,2,3,4,5,8,9,0,3,9,NaN,NaN,0,NaN,NaN,0.47819
68,366,19,1,4,7,2,6,9,3,5,8,2,2,6,9,1,3,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.47728
68,367,19,1,4,9,2,5,7,3,6,8,2,2,5,7,1,3,4,6,8,9,0,3,9,NaN,NaN,0,NaN,NaN,0.60389
68,368,19,2,5,7,1,6,9,3,4,8,2,1,6,9,2,3,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.61816
68,369,19,1,5,7,2,6,9,3,4,8,2,2,6,9,1,3,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.65766
68,370,19,1,4,9,3,6,7,2,5,8,2,3,6,7,1,2,4,5,8,9,0,3,9,NaN,NaN,0,NaN,NaN,0.56103
68,371,19,1,6,9,2,5,7,3,4,8,1,1,6,9,2,3,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.85529
68,372,19,2,6,9,3,4,8,1,5,7,1,2,6,9,1,3,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.51694
68,373,19,1,4,7,2,6,9,3,5,8,2,2,6,9,1,3,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.57896
68,374,19,2,6,8,3,4,9,1,5,7,1,2,6,8,1,3,4,5,7,9,0,3,9,NaN,NaN,0,NaN,NaN,0.48275
68,375,19,3,5,7,2,6,9,1,4,8,2,2,6,9,1,3,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.52933
68,376,19,3,5,7,1,6,9,2,4,8,2,1,6,9,2,3,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.55931
68,377,19,3,4,9,1,5,8,2,6,7,3,2,6,7,1,3,4,5,8,9,0,3,9,NaN,NaN,0,NaN,NaN,1.0154
68,378,19,1,5,7,2,6,9,3,4,8,2,2,6,9,1,3,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.46173
68,379,19,3,6,7,2,4,9,1,5,8,1,3,6,7,1,2,4,5,8,9,0,3,9,NaN,NaN,0,NaN,NaN,0.50725
68,380,19,1,4,7,2,6,8,3,5,9,2,2,6,8,1,3,4,5,7,9,0,3,9,NaN,NaN,0,NaN,NaN,0.46564
68,381,20,1,6,7,2,4,9,3,5,8,1,1,6,7,2,3,4,5,8,9,0,1,2,NaN,NaN,0,NaN,NaN,0.50472
68,382,20,2,4,8,3,6,7,1,5,9,2,3,6,7,1,2,4,5,8,9,0,1,2,NaN,NaN,0,NaN,NaN,0.60643
68,383,20,2,5,9,1,6,7,3,4,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN
68,384,20,2,5,9,3,4,8,1,6,7,1,2,5,9,1,3,4,6,7,8,0,1,2,NaN,NaN,1,NaN,NaN,0.45284
68,385,20,3,4,7,2,6,8,1,5,9,3,1,5,9,2,3,4,6,7,8,0,1,2,NaN,NaN,0,NaN,NaN,1.1619
68,386,20,2,4,7,3,6,8,1,5,9,1,2,4,7,1,3,5,6,8,9,1,1,2,NaN,NaN,1,NaN,NaN,0.94607
68,387,20,3,4,8,1,5,9,2,6,7,3,2,6,7,1,3,4,5,8,9,1,1,2,NaN,NaN,1,NaN,NaN,0.56898
68,388,20,2,4,8,3,5,7,1,6,9,1,2,4,8,1,3,5,6,7,9,1,1,2,NaN,NaN,1,NaN,NaN,0.39894
68,389,20,2,4,9,1,6,8,3,5,7,1,2,4,9,1,3,5,6,7,8,1,1,2,NaN,NaN,1,NaN,NaN,0.58858
68,390,20,2,6,8,3,4,7,1,5,9,1,2,6,8,1,3,4,5,7,9,1,1,2,NaN,NaN,1,NaN,NaN,0.42122
68,391,20,1,6,7,3,4,9,2,5,8,3,2,5,8,1,3,4,6,7,9,1,1,2,NaN,NaN,1,NaN,NaN,0.58609
68,392,20,2,4,9,3,6,8,1,5,7,1,2,4,9,1,3,5,6,7,8,1,1,2,NaN,NaN,1,NaN,NaN,0.44031
68,393,20,2,4,7,1,6,8,3,5,9,1,2,4,7,1,3,5,6,8,9,1,1,2,NaN,NaN,1,NaN,NaN,0.55986
68,394,20,2,4,9,1,5,7,3,6,8,1,2,4,9,1,3,5,6,7,8,1,1,2,NaN,NaN,1,NaN,NaN,0.41457
68,395,20,2,6,7,3,4,8,1,5,9,1,2,6,7,1,3,4,5,8,9,1,1,2,NaN,NaN,1,NaN,NaN,0.43796
68,396,20,2,6,9,1,4,7,3,5,8,1,2,6,9,1,3,4,5,7,8,1,1,2,NaN,NaN,1,NaN,NaN,0.46781
68,397,20,3,4,9,1,5,8,2,6,7,3,2,6,7,1,3,4,5,8,9,1,1,2,NaN,NaN,1,NaN,NaN,0.62734
68,398,20,1,5,7,3,4,8,2,6,9,3,2,6,9,1,3,4,5,7,8,1,1,2,NaN,NaN,1,NaN,NaN,0.64097
68,399,20,3,4,9,1,6,7,2,5,8,3,2,5,8,1,3,4,6,7,9,0,1,2,NaN,NaN,1,NaN,NaN,0.5747
68,400,20,3,4,9,1,5,8,2,6,7,3,2,6,7,1,3,4,5,8,9,1,1,2,NaN,NaN,1,NaN,NaN,0.48626
69,1,1,3,6,9,1,5,7,2,4,8,2,1,5,7,2,3,4,6,8,9,0,3,8,NaN,NaN,0,NaN,NaN,1.4951
69,2,1,3,6,9,1,4,8,2,5,7,2,1,4,8,2,3,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,1.206
69,3,1,1,6,9,2,4,7,3,5,8,3,3,5,8,1,2,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,1.0681
69,4,1,3,6,7,1,5,9,2,4,8,3,2,4,8,1,3,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.91531
69,5,1,2,4,8,3,6,7,1,5,9,1,2,4,8,1,3,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.85832
69,6,1,2,5,7,3,4,8,1,6,9,2,3,4,8,1,2,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.80119
69,7,1,3,6,7,1,5,9,2,4,8,3,2,4,8,1,3,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,1.0233
69,8,1,3,6,8,1,5,9,2,4,7,1,3,6,8,1,2,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.6061
69,9,1,2,5,9,3,4,7,1,6,8,3,1,6,8,2,3,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.93245
69,10,1,3,4,8,1,6,9,2,5,7,1,3,4,8,1,2,5,6,7,9,0,3,8,NaN,NaN,1,NaN,NaN,0.64356
69,11,1,2,4,8,1,6,9,3,5,7,1,2,4,8,1,3,5,6,7,9,0,3,8,NaN,NaN,1,NaN,NaN,0.73833
69,12,1,3,5,8,1,6,9,2,4,7,1,3,5,8,1,2,4,6,7,9,0,3,8,NaN,NaN,1,NaN,NaN,0.83249
69,13,1,3,5,7,1,4,9,2,6,8,3,2,6,8,1,3,4,5,7,9,1,3,8,NaN,NaN,1,NaN,NaN,1.8231
69,14,1,1,6,7,3,4,9,2,5,8,3,2,5,8,1,3,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.86255
69,15,1,2,5,7,1,6,8,3,4,9,1,2,5,7,1,3,4,6,8,9,0,3,8,NaN,NaN,0,NaN,NaN,1.4695
69,16,1,1,6,7,3,5,8,2,4,9,2,3,5,8,1,2,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.57972
69,17,1,2,5,8,1,6,9,3,4,7,1,2,5,8,1,3,4,6,7,9,0,3,8,NaN,NaN,1,NaN,NaN,0.51354
69,18,1,2,5,8,1,4,7,3,6,9,1,2,5,8,1,3,4,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,1.4402
69,19,1,1,6,9,3,4,8,2,5,7,2,3,4,8,1,2,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.85571
69,20,1,1,6,9,3,4,8,2,5,7,2,3,4,8,1,2,5,6,7,9,0,3,8,NaN,NaN,1,NaN,NaN,0.60617
69,21,2,1,6,9,3,5,7,2,4,8,3,2,4,8,1,3,5,6,7,9,0,2,5,NaN,NaN,0,NaN,NaN,1.223
69,22,2,2,4,9,3,5,7,1,6,8,1,2,4,9,1,3,5,6,7,8,0,2,5,NaN,NaN,0,NaN,NaN,0.77436
69,23,2,3,4,8,1,5,7,2,6,9,2,1,5,7,2,3,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,1.6438
69,24,2,2,4,7,3,6,8,1,5,9,3,1,5,9,2,3,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,1.2032
69,25,2,3,4,9,1,5,8,2,6,7,2,1,5,8,2,3,4,6,7,9,1,2,5,NaN,NaN,1,NaN,NaN,0.92078
69,26,2,2,4,8,1,5,7,3,6,9,2,1,5,7,2,3,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,1.1044
69,27,2,2,4,7,1,6,8,3,5,9,2,1,6,8,2,3,4,5,7,9,0,2,5,NaN,NaN,0,NaN,NaN,1.2547
69,28,2,2,6,8,3,4,7,1,5,9,3,1,5,9,2,3,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,0.87836
69,29,2,3,6,9,2,4,8,1,5,7,3,1,5,7,2,3,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.90032
69,30,2,3,6,9,2,5,8,1,4,7,2,2,5,8,1,3,4,6,7,9,1,2,5,NaN,NaN,1,NaN,NaN,1.2988
69,31,2,3,4,9,2,5,8,1,6,7,2,2,5,8,1,3,4,6,7,9,1,2,5,NaN,NaN,1,NaN,NaN,0.6645
69,32,2,1,4,8,3,5,9,2,6,7,2,3,5,9,1,2,4,6,7,8,0,2,5,NaN,NaN,1,NaN,NaN,0.66456
69,33,2,3,6,7,2,4,9,1,5,8,3,1,5,8,2,3,4,6,7,9,1,2,5,NaN,NaN,1,NaN,NaN,0.99925
69,34,2,1,6,9,3,5,7,2,4,8,2,3,5,7,1,2,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.54221
69,35,2,3,5,7,2,6,8,1,4,9,1,3,5,7,1,2,4,6,8,9,0,2,5,NaN,NaN,1,NaN,NaN,0.69235
69,36,2,2,4,7,1,5,8,3,6,9,2,1,5,8,2,3,4,6,7,9,1,2,5,NaN,NaN,1,NaN,NaN,0.63407
69,37,2,1,4,7,3,6,8,2,5,9,3,2,5,9,1,3,4,6,7,8,1,2,5,NaN,NaN,1,NaN,NaN,0.82566
69,38,2,2,6,8,1,5,7,3,4,9,2,1,5,7,2,3,4,6,8,9,1,2,5,NaN,NaN,1,NaN,NaN,0.72739
69,39,2,1,4,7,2,5,8,3,6,9,2,2,5,8,1,3,4,6,7,9,1,2,5,NaN,NaN,1,NaN,NaN,0.60646
69,40,2,2,4,9,1,6,7,3,5,8,3,3,5,8,1,2,4,6,7,9,1,2,5,NaN,NaN,1,NaN,NaN,0.7329
69,41,3,3,4,8,1,6,7,2,5,9,2,1,6,7,2,3,4,5,8,9,1,3,7,NaN,NaN,1,NaN,NaN,1.3436
69,42,3,2,5,9,1,6,8,3,4,7,3,3,4,7,1,2,5,6,8,9,1,3,7,NaN,NaN,1,NaN,NaN,1.2212
69,43,3,2,5,8,1,6,7,3,4,9,2,1,6,7,2,3,4,5,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.51739
69,44,3,1,5,9,3,4,8,2,6,7,3,2,6,7,1,3,4,5,8,9,0,3,7,NaN,NaN,1,NaN,NaN,0.79593
69,45,3,3,6,9,2,5,7,1,4,8,2,2,5,7,1,3,4,6,8,9,0,3,7,NaN,NaN,1,NaN,NaN,1.2412
69,46,3,2,5,9,3,4,8,1,6,7,3,1,6,7,2,3,4,5,8,9,1,3,7,NaN,NaN,1,NaN,NaN,1.272
69,47,3,2,5,9,3,6,7,1,4,8,3,1,4,8,2,3,5,6,7,9,0,3,7,NaN,NaN,0,NaN,NaN,0.85555
69,48,3,3,4,9,2,6,7,1,5,8,2,2,6,7,1,3,4,5,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.83782
69,49,3,1,5,7,3,4,8,2,6,9,1,1,5,7,2,3,4,6,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.74042
69,50,3,1,5,8,3,4,9,2,6,7,3,2,6,7,1,3,4,5,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.65903
69,51,3,1,6,9,2,4,8,3,5,7,3,3,5,7,1,2,4,6,8,9,0,3,7,NaN,NaN,1,NaN,NaN,0.52325
69,52,3,1,6,8,2,4,7,3,5,9,2,2,4,7,1,3,5,6,8,9,0,3,7,NaN,NaN,1,NaN,NaN,0.52036
69,53,3,3,4,9,1,5,8,2,6,7,3,2,6,7,1,3,4,5,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.81516
69,54,3,1,5,8,3,6,7,2,4,9,2,3,6,7,1,2,4,5,8,9,0,3,7,NaN,NaN,1,NaN,NaN,0.66084
69,55,3,3,4,8,1,6,7,2,5,9,2,1,6,7,2,3,4,5,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.49238
69,56,3,3,5,8,1,6,9,2,4,7,3,2,4,7,1,3,5,6,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.72278
69,57,3,1,6,8,2,4,9,3,5,7,3,3,5,7,1,2,4,6,8,9,0,3,7,NaN,NaN,1,NaN,NaN,0.54627
69,58,3,3,5,9,1,6,7,2,4,8,2,1,6,7,2,3,4,5,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.71287
69,59,3,3,4,7,1,5,9,2,6,8,1,3,4,7,1,2,5,6,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.61542
69,60,3,2,6,8,3,4,9,1,5,7,3,1,5,7,2,3,4,6,8,9,1,3,7,NaN,NaN,1,NaN,NaN,0.62917
69,61,4,1,4,8,3,6,9,2,5,7,2,3,6,9,1,2,4,5,7,8,0,1,2,NaN,NaN,0,NaN,NaN,1.0162
69,62,4,2,5,9,3,6,8,1,4,7,1,2,5,9,1,3,4,6,7,8,1,1,2,NaN,NaN,1,NaN,NaN,0.79971
69,63,4,1,5,7,3,4,9,2,6,8,1,1,5,7,2,3,4,6,8,9,0,1,2,NaN,NaN,0,NaN,NaN,1.2052
69,64,4,3,4,9,2,5,7,1,6,8,2,2,5,7,1,3,4,6,8,9,0,1,2,NaN,NaN,1,NaN,NaN,0.54925
69,65,4,2,6,8,3,4,9,1,5,7,2,3,4,9,1,2,5,6,7,8,0,1,2,NaN,NaN,0,NaN,NaN,0.659
69,66,4,1,6,8,3,5,9,2,4,7,3,2,4,7,1,3,5,6,8,9,0,1,2,NaN,NaN,1,NaN,NaN,0.80249
69,67,4,3,4,7,1,6,8,2,5,9,2,1,6,8,2,3,4,5,7,9,0,1,2,NaN,NaN,0,NaN,NaN,0.68053
69,68,4,1,4,9,3,5,8,2,6,7,2,3,5,8,1,2,4,6,7,9,1,1,2,NaN,NaN,0,NaN,NaN,1.526
69,69,4,3,5,8,2,6,7,1,4,9,1,3,5,8,1,2,4,6,7,9,0,1,2,NaN,NaN,0,NaN,NaN,0.46989
69,70,4,3,5,7,1,6,9,2,4,8,1,3,5,7,1,2,4,6,8,9,1,1,2,NaN,NaN,0,NaN,NaN,0.46809
69,71,4,3,6,9,2,4,8,1,5,7,3,1,5,7,2,3,4,6,8,9,0,1,2,NaN,NaN,0,NaN,NaN,0.85029
69,72,4,3,5,8,1,6,7,2,4,9,1,3,5,8,1,2,4,6,7,9,0,1,2,NaN,NaN,0,NaN,NaN,0.79312
69,73,4,3,6,8,2,5,7,1,4,9,2,2,5,7,1,3,4,6,8,9,1,1,2,NaN,NaN,1,NaN,NaN,0.75148
69,74,4,3,4,9,2,5,7,1,6,8,2,2,5,7,1,3,4,6,8,9,1,1,2,NaN,NaN,1,NaN,NaN,1.1836
69,75,4,1,5,9,3,6,7,2,4,8,2,3,6,7,1,2,4,5,8,9,1,1,2,NaN,NaN,0,NaN,NaN,1.3821
69,76,4,3,5,8,1,4,9,2,6,7,3,2,6,7,1,3,4,5,8,9,1,1,2,NaN,NaN,1,NaN,NaN,0.79589
69,77,4,2,4,7,1,5,8,3,6,9,1,2,4,7,1,3,5,6,8,9,0,1,2,NaN,NaN,1,NaN,NaN,0.70642
69,78,4,3,4,7,1,5,9,2,6,8,1,3,4,7,1,2,5,6,8,9,0,1,2,NaN,NaN,0,NaN,NaN,0.57694
69,79,4,1,6,7,2,5,9,3,4,8,2,2,5,9,1,3,4,6,7,8,1,1,2,NaN,NaN,1,NaN,NaN,1.1365
69,80,4,1,5,8,3,4,7,2,6,9,1,1,5,8,2,3,4,6,7,9,0,1,2,NaN,NaN,0,NaN,NaN,0.89491
69,81,5,1,5,9,3,4,8,2,6,7,2,3,4,8,1,2,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.89074
69,82,5,2,4,7,3,6,8,1,5,9,2,3,6,8,1,2,4,5,7,9,0,3,8,NaN,NaN,1,NaN,NaN,0.85836
69,83,5,1,4,7,2,5,8,3,6,9,1,1,4,7,2,3,5,6,8,9,0,3,8,NaN,NaN,0,NaN,NaN,0.56918
69,84,5,1,6,8,3,4,9,2,5,7,2,3,4,9,1,2,5,6,7,8,1,3,8,NaN,NaN,0,NaN,NaN,0.95296
69,85,5,2,6,7,1,4,8,3,5,9,2,1,4,8,2,3,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.79075
69,86,5,3,4,7,1,5,8,2,6,9,1,3,4,7,1,2,5,6,8,9,0,3,8,NaN,NaN,0,NaN,NaN,0.58151
69,87,5,3,6,8,1,5,7,2,4,9,3,2,4,9,1,3,5,6,7,8,0,3,8,NaN,NaN,0,NaN,NaN,1.2678
69,88,5,3,4,9,1,5,8,2,6,7,1,3,4,9,1,2,5,6,7,8,0,3,8,NaN,NaN,0,NaN,NaN,0.83439
69,89,5,2,4,8,3,6,7,1,5,9,1,2,4,8,1,3,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.8736
69,90,5,2,5,7,3,6,9,1,4,8,3,1,4,8,2,3,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.88787
69,91,5,1,4,7,3,5,8,2,6,9,1,1,4,7,2,3,5,6,8,9,0,3,8,NaN,NaN,0,NaN,NaN,1.311
69,92,5,1,4,7,3,6,9,2,5,8,3,2,5,8,1,3,4,6,7,9,0,3,8,NaN,NaN,1,NaN,NaN,0.90867
69,93,5,3,5,7,1,4,8,2,6,9,2,1,4,8,2,3,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.57182
69,94,5,2,4,8,3,5,7,1,6,9,1,2,4,8,1,3,5,6,7,9,1,3,8,NaN,NaN,1,NaN,NaN,0.58696
69,95,5,2,6,8,1,5,7,3,4,9,1,2,6,8,1,3,4,5,7,9,0,3,8,NaN,NaN,1,NaN,NaN,0.6011
69,96,5,2,5,7,1,4,9,3,6,8,3,3,6,8,1,2,4,5,7,9,0,3,8,NaN,NaN,1,NaN,NaN,0.86375
69,97,5,1,6,8,3,5,7,2,4,9,3,2,4,9,1,3,5,6,7,8,0,3,8,NaN,NaN,0,NaN,NaN,0.91005
69,98,5,1,6,9,2,4,7,3,5,8,2,2,4,7,1,3,5,6,8,9,0,3,8,NaN,NaN,0,NaN,NaN,0.57285
69,99,5,1,4,7,2,5,9,3,6,8,1,1,4,7,2,3,5,6,8,9,1,3,8,NaN,NaN,0,NaN,NaN,0.58832
69,100,5,3,6,9,1,5,8,2,4,7,3,2,4,7,1,3,5,6,8,9,0,3,8,NaN,NaN,0,NaN,NaN,0.89889
69,101,6,1,6,9,2,5,8,3,4,7,2,2,5,8,1,3,4,6,7,9,0,3,9,NaN,NaN,0,NaN,NaN,1.2025
69,102,6,3,4,7,2,5,8,1,6,9,1,3,4,7,1,2,5,6,8,9,0,3,9,NaN,NaN,0,NaN,NaN,0.86608
69,103,6,1,6,9,3,4,7,2,5,8,1,1,6,9,2,3,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,1.1039
69,104,6,2,5,7,3,4,8,1,6,9,3,1,6,9,2,3,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.6476
69,105,6,2,4,7,3,5,8,1,6,9,3,1,6,9,2,3,4,5,7,8,0,3,9,NaN,NaN,1,NaN,NaN,0.79705
69,106,6,3,4,9,2,6,7,1,5,8,1,3,4,9,1,2,5,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,1.6919
69,107,6,1,4,9,3,5,7,2,6,8,1,1,4,9,2,3,5,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.52194
69,108,6,1,6,8,2,5,9,3,4,7,2,2,5,9,1,3,4,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.85826
69,109,6,1,5,9,3,6,7,2,4,8,1,1,5,9,2,3,4,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.74408
69,110,6,1,6,9,2,4,7,3,5,8,1,1,6,9,2,3,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.87915
69,111,6,1,4,7,3,5,8,2,6,9,3,2,6,9,1,3,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.74908
69,112,6,2,6,9,3,4,7,1,5,8,1,2,6,9,1,3,4,5,7,8,0,3,9,NaN,NaN,1,NaN,NaN,0.66721
69,113,6,3,4,7,2,6,8,1,5,9,3,1,5,9,2,3,4,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.93106
69,114,6,1,4,9,2,5,8,3,6,7,1,1,4,9,2,3,5,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.49645
69,115,6,2,5,8,3,4,7,1,6,9,3,1,6,9,2,3,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.81703
69,116,6,2,4,7,1,5,9,3,6,8,2,1,5,9,2,3,4,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.55108
69,117,6,2,5,8,1,4,9,3,6,7,2,1,4,9,2,3,5,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.62184
69,118,6,3,5,8,2,6,7,1,4,9,3,1,4,9,2,3,5,6,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.76367
69,119,6,1,6,9,3,4,7,2,5,8,1,1,6,9,2,3,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.50589
69,120,6,1,4,8,3,5,7,2,6,9,3,2,6,9,1,3,4,5,7,8,1,3,9,NaN,NaN,1,NaN,NaN,0.80193
69,121,7,2,6,7,3,5,9,1,4,8,3,1,4,8,2,3,5,6,7,9,1,2,4,NaN,NaN,1,NaN,NaN,0.81363
69,122,7,3,5,8,1,6,9,2,4,7,2,1,6,9,2,3,4,5,7,8,0,2,4,NaN,NaN,0,NaN,NaN,1.3888
69,123,7,1,5,8,3,6,9,2,4,7,3,2,4,7,1,3,5,6,8,9,1,2,4,NaN,NaN,1,NaN,NaN,0.57905
69,124,7,3,6,9,1,4,8,2,5,7,2,1,4,8,2,3,5,6,7,9,1,2,4,NaN,NaN,1,NaN,NaN,0.68241
69,125,7,3,6,7,1,5,8,2,4,9,3,2,4,9,1,3,5,6,7,8,1,2,4,NaN,NaN,1,NaN,NaN,0.88853
69,126,7,3,6,8,2,4,9,1,5,7,2,2,4,9,1,3,5,6,7,8,1,2,4,NaN,NaN,1,NaN,NaN,0.56605
69,127,7,2,4,9,3,5,7,1,6,8,1,2,4,9,1,3,5,6,7,8,1,2,4,NaN,NaN,1,NaN,NaN,0.52564
